paper_id,authors,year,journal,journal_family,DOI,article_type,figure_number,panel,plot_family,local_source,license,usable_for_measurement,notes
no PMCID recorded,Schafer JA et al.,2022,Molecular Cell,Cell-family,10.1016/j.molcel.2021.11.004,unknown (no local XML),Figure 2,C,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: half-violin, single group, 775 proteins"
no PMCID recorded,Klotz L et al.,2025,Nature Medicine,Nature-family,10.1038/s41591-025-03625-7,unknown (no local XML),Fig. 2,e,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: violin, 29 vs 26; unexplained missing values"
no PMCID recorded,Tenthorey JL et al.,2025,Cell Genomics,Cell-family,10.1016/j.xgen.2025.100818,unknown (no local XML),Figure 1,C,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: DMS replicate concordance, 220 variants, no fit"
no PMCID recorded,Ahn HS et al.,2023,Science Advances,Science-family,10.1126/sciadv.adg6194,unknown (no local XML),Fig. 2,A,forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY-NC 4.0 (stated in the candidate CSV),no,Figure 2 v2 screen; REJECTED on licence (NC clause). The only explicitly non-CC-BY candidate recorded with a panel.
"various (7 + 7 articles, not individually named)",various,2023-2025,Nature Communications / Cell Press,mixed,various,unknown,various,various,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY-NC-ND 4.0 (stated in both candidate CSVs),no,"Two bulk rows in the candidate CSVs covering ~14 articles rejected solely because the licence is CC BY-NC-ND. Individual DOIs were not recorded, so these cannot be re-identified locally."
PMC9046088,not recorded (candidate CSV has no author column),2022,Nature Metabolism,Nature-family,10.1038/s42255-022-00558-0,unknown (no local XML),Fig. 4,b; c; e; k,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/candidate_evidence/C2_PMC9046088.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. 5 analyses; Mann-Whitney / unpaired t / two-way ANOVA"
PMC10447243,not recorded (candidate CSV has no author column),2023,Nature Metabolism,Nature-family,10.1038/s42255-023-00838-3,unknown (no local XML),Fig. 4,d; g; j,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/candidate_evidence/C3_PMC10447243.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. 6 analyses; Shapiro-gated t / Mann-Whitney"
PMC9630119,not recorded (candidate CSV has no author column),2022,Nature Neuroscience,Nature-family,10.1038/s41593-022-01183-6,unknown (no local XML),Fig. 2,a; b; e,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. 5 analyses; Student t / Mann-Whitney"
PMC11779641,not recorded (candidate CSV has no author column),2025,Nature Cancer,Nature-family,10.1038/s43018-024-00882-2,unknown (no local XML),Fig. 3,a-d; j; k,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. 4 analyses; Mann-Whitney / two-way ANOVA"
PMC11303255,not recorded (candidate CSV has no author column),2024,Nature Neuroscience,Nature-family,10.1038/s41593-024-01714-3,unknown (no local XML),Extended Data Fig. 6,b; f; h,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: P mismatch"
PMC10545539,not recorded (candidate CSV has no author column),2023,Nature Neuroscience,Nature-family,10.1038/s41593-023-01435-z,unknown (no local XML),Fig. 1,b; c; f,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. mixed-effects / Mann-Whitney"
PMC8938266,not recorded (candidate CSV has no author column),2022,Nature Medicine,Nature-family,10.1038/s41591-022-01696-4,unknown (no local XML),Fig. 1,d (LT-HSC; MPP),bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. only P<0.0001 printed"
PMC10244174,not recorded (candidate CSV has no author column),2023,Nature Neuroscience,Nature-family,10.1038/s41593-023-01326-3,unknown (no local XML),Extended Data Fig. 7,b,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/candidate_evidence/D2_PMC10244174.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. Kruskal-Wallis + Dunn/Bonferroni"
PMC9477743,not recorded (candidate CSV has no author column),2022,Nature Immunology,Nature-family,10.1038/s41590-022-01290-3,unknown (no local XML),Fig. 3,a (MCA205 CD44H),bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/candidate_evidence/D3_PMC9477743.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. one-way ANOVA + Bonferroni, 10 groups"
PMC12148934,not recorded (candidate CSV has no author column),2025,Nature Neuroscience,Nature-family,10.1038/s41593-025-01955-w,unknown (no local XML),Fig. 7,b; c; d; i,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: F mismatch"
PMC9398908,not recorded (candidate CSV has no author column),2022,Nature Metabolism,Nature-family,10.1038/s42255-022-00617-6,unknown (no local XML),Fig. 2,a; d; e; f; m,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: Grubbs outlier removal"
PMC9481466,not recorded (candidate CSV has no author column),2022,Nature Cell Biology,Nature-family,10.1038/s41556-022-00974-0,unknown (no local XML),Fig. 3,b,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. only P<0.0001 printed"
PMC12283384,not recorded (candidate CSV has no author column),2025,Nature Medicine,Nature-family,10.1038/s41591-025-03647-1,unknown (no local XML),Fig. 2,c; d; f,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/candidate_evidence/F1_PMC12283384.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. two-sided log-rank; SAME article as the stored Figure 2f panel image"
PMC12586148,not recorded (candidate CSV has no author column),2025,Nature Neuroscience,Nature-family,10.1038/s41593-025-02078-y,unknown (no local XML),Fig. 3,c,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/candidate_evidence/F2_PMC12586148.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. Pearson correlation"
PMC10689243,not recorded (candidate CSV has no author column),2023,Nature Neuroscience,Nature-family,10.1038/s41593-023-01451-z,unknown (no local XML),Fig. 3,h,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: only 10 x/y pairs"
PMC12680438,not recorded (candidate CSV has no author column),2025,Nature Cell Biology,Nature-family,10.1038/s41556-025-01814-7,unknown (no local XML),Fig. 3,c; d,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: linear mixed-effects"
PMC10963273,not recorded (candidate CSV has no author column),2024,Nature Metabolism,Nature-family,10.1038/s42255-024-00987-z,unknown (no local XML),Fig. 1,(unspecified),bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected"
PMC11065695,not recorded (candidate CSV has no author column),2024,Nature Immunology,Nature-family,10.1038/s41590-024-01798-w,unknown (no local XML),Extended Data Fig. 4; 6,(unspecified),bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: no spreadsheet"
PMC10786726,not recorded (candidate CSV has no author column),2024,Nature Genetics,Nature-family,10.1038/s41588-023-01592-8,unknown (no local XML),Fig. 3; Extended Data Fig. 1,(unspecified),box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: source data is PDF"
PMC11362016,not recorded (candidate CSV has no author column),2024,Nature Immunology,Nature-family,10.1038/s41590-024-01915-9,unknown (no local XML),Fig. 5,(unspecified),bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: no spreadsheet"
PMC10232372,not recorded (candidate CSV has no author column),2023,Nature Immunology,Nature-family,10.1038/s41590-023-01508-y,unknown (no local XML),Fig. 4,b; c,line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected"
PMC10322719,not recorded (candidate CSV has no author column),2023,Nature Neuroscience,Nature-family,10.1038/s41593-023-01367-8,unknown (no local XML),Fig. 4,f; g,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: trial blocks"
PMC9236901,not recorded (candidate CSV has no author column),2022,Nature Cancer,Nature-family,10.1038/s43018-022-00376-z,unknown (no local XML),Fig. 3,h,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected"
PMC9859760,not recorded (candidate CSV has no author column),2023,Nature Cell Biology,Nature-family,10.1038/s41556-022-01034-3,unknown (no local XML),Fig. 6,D,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: 122-column sheet"
PMC8737330,not recorded (candidate CSV has no author column),2022,Nature Neuroscience,Nature-family,10.1038/s41593-021-00951-0,unknown (no local XML),Fig. 2,c,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/published_statistics_candidate_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/published_statistics_search_report.md,CC BY 4.0 (licence and licence_url columns of the candidate CSV; no local XML),no,"Figure 3 statistics candidate screen (66 analyses / 27 articles); not downloaded - no XML, no workbook, no image. rejected: mixed raw/summary"
PMC12900649,not recorded,2026,Nature Genetics,Nature-family,10.1038/s41588-025-02489-4,unknown (no local XML),Fig. 1; Fig. 4,1e; 4d,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/dataset_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/dataset_search_report.md,unknown (not recorded in the search report),no,Figure 3 DE/survival Europe PMC sweep (241 + 80 candidates); named but not downloaded. verified tertiary volcano candidate
PMC12816580,not recorded,2025,Nature Communications,Nature-family,10.1038/s41467-025-67357-5,unknown (no local XML),Fig. 2; Fig. 6,2a; 6a,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/dataset_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/dataset_search_report.md,unknown (not recorded in the search report),no,Figure 3 DE/survival Europe PMC sweep (241 + 80 candidates); named but not downloaded. verified (889 vs 890 count discrepancy); same DOI as the Walsh candidate in the Figure 2 screen
PMC11487165,not recorded,2024,Nature Communications,Nature-family,10.1038/s41467-024-53164-x,unknown (no local XML),Fig. 1; Fig. 2; Fig. 5,1d; 1e; 2e; 5g,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_figure3/manuscriptv3/Figure3/audit/dataset_search_report.md; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure3/audits/dataset_search_report.md,unknown (not recorded in the search report),no,Figure 3 DE/survival Europe PMC sweep (241 + 80 candidates); named but not downloaded. verified secondary KM candidate
