journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,E,bar+points,2x2,~8 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,none,none,LB,above,in_caption,yes,small,high,white WT vs black KO bars with light grey jittered points; SEM caps; key with open/filled squares above panel; GraphPad look,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,F,bar+points,3x2,~12 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,none,none,LB,above,in_caption,yes,small,high,fat depots as % of WT; no significance marks,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,I,bar+points,2x2,~10 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,** above the fat-mass pair only,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,J,bar+points,3x2,~12 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,*** and **** above scWAT and gWAT pairs,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,L,bar+points,2x2,~6 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,dark vs light phase 72h food intake,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,N,bar+points,2x2,~7 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,**** above dark-phase pair,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,1,Q,bar+points,2x2,~15 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,males vs females; ** on females,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,2,B,bar+points,2,~7/~7,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,none,none,LB,above,in_caption,yes,small,high,OVX body weight gain,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,2,D,bar+points,2,~6/~9,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,p_value_only,exact,LB,above,in_caption,yes,small,high,P=0.06 printed above the bars without a bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,2,E,bar+points,2x2,~7/~9 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,lean and fat mass; ** on fat mass,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,2,G,bar+points,2x2,~5 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,none,none,LB,above,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,2,I,bar+points,2x2,~5 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,monochrome_black,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,* on dark phase,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,B,bar+points,2,4/4,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,none,none,LB,above,in_caption,yes,small,high,downward bars (food intake change %); cyan control vs purple knockout; experimental timeline schematic above the key,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,C,bar+points,2,5/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,stars_only,stars,LB,above,in_caption,yes,small,high,* printed below the purple bar,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,D,bar+points,3,~12 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,line+stars,mixed,LB,above,in_caption,yes,small,high,cyan / lime / purple bars; *** under a long line and # under a shorter line,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,E,bar+points,2,4/4,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,stars_only,stars,LB,above,in_caption,yes,small,high,lime vs purple,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,F,bar+points,2x2,~5/~12 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,single_accent,white_or_open,stars_only,stars,LB,above,in_caption,yes,small,high,chow vs HFHS; white control vs purple,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,I,bar+points,3x2,~8 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,single_accent,white_or_open,bracket+stars,stars,LB,above,in_caption,yes,small,high,three stacked **** brackets spanning diet groups,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,J,bar+points,2,~7/~7,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,none,none,LB,above,in_caption,yes,small,high,gold vs purple; downward bars,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,4,K,bar+points,2,~6/~5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,stars_only,stars,LB,above,in_caption,yes,small,high,** below purple bar,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,5,A,bar+points,2,4/3,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,stars_only,stars,LB,above,in_caption,yes,small,high,light green control vs dark green AAV-Cre,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,5,B,bar+points,3x4,3 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,narrow,na,multi_categorical,white_or_open,stars_only,stars,LB,outside,in_caption,yes,medium,high,nuclear fraction western quantification; white / cyan / lime / green bars; legend block right of axes; large y range,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,5,C,bar+points,3x4,3 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,narrow,na,multi_categorical,white_or_open,stars_only,mixed,LB,outside,in_caption,yes,medium,high,cytosolic fraction; * and a printed P=0.07,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,5,D,bar+points,3x4,5 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,narrow,na,multi_categorical,white_or_open,stars_only,stars,LB,outside,in_caption,yes,medium,high,female oestrous cycle; two ** marks,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,5,E,bar+points,3x4,5 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,narrow,na,multi_categorical,white_or_open,none,none,LB,outside,in_caption,yes,medium,high,no significant marks,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,5,F,bar+points,3,~10/~8/~7,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,white_or_open,bracket+stars,stars,LB,outside,in_caption,yes,small,high,white / yellow / gold bars; two **** brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,6,E,bar+points,2x2,~5/~6 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,single_accent,white_or_open,bracket+stars,mixed,LB,above,in_caption,yes,small,high,white vehicle vs cyan leptin; ## over a long bracket for the sex effect plus ** and ****,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig6.jpg,gc_cell
Cell Metabolism,PMC10028007,2023,10.1016/j.cmet.2023.02.004,6,F,bar+points,2,~8/~8,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,coloured,stars_only,stars,LB,none,in_caption,yes,small,high,mint male vs green female,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig6.jpg,gc_cell
Cancer Cell,PMC10171335,2023,10.1016/j.ccell.2023.04.002,4,A,bar+points,2,~12/~45,yes,mean,caption,SEM,caption,medium,none,filled,jitter,medium,na,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,open bar drawn to the mean with SEM cap; green circles (non-invasive) and orange squares (invasive) jittered over it; *** over a square bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,gc_cell
Cell Systems,PMC10206407,2023,10.1016/j.cels.2023.03.003,3,E_CG3847,bar+points,3,2/2/4,yes,mean,caption,SEM,inferred,medium,none,filled,centered,wide,na,greys,grey,none,none,LB,none,in_caption,yes,small,high,"three stacked qPCR panels sharing one x axis; grey bars, black points, thin SEM caps, horizontal reference line at 1",PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,gc_cell
Cell Systems,PMC10206407,2023,10.1016/j.cels.2023.03.003,3,E_Stat92E,bar+points,3,2/3/4,yes,mean,caption,SEM,inferred,medium,none,filled,centered,wide,na,greys,grey,none,none,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,gc_cell
Cell Systems,PMC10206407,2023,10.1016/j.cels.2023.03.003,3,E_Socs36E,bar+points,3,2/3/4,yes,mean,caption,SEM,inferred,medium,none,filled,centered,wide,na,greys,grey,bracket+stars,stars,LB,none,in_caption,yes,small,high,* and ** over brackets vs RLUC control,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,A_SAMe,bar+points,6,5 each,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,grey,bracket+stars,stars,LB,none,in_caption,yes,small,high,"light grey Fed control, cyan-to-navy fasting series, dark grey refeed; black points; four stacked brackets; ""ANOVA P<0.0001"" printed under the axis",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,A_SAH,bar+points,6,5 each,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,grey,bracket+stars,stars,LB,none,in_caption,yes,small,high,ANOVA P text under axis,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,A_ratio,bar+points,6,5 each,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,grey,bracket+stars,stars,LB,none,in_caption,yes,small,high,SAMe/SAH ratio,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,A_Met,bar+points,6,5 each,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,grey,none,none,LB,none,in_caption,yes,small,high,no annotation,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,B_SAMe,bar+points,2,3/5,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,pale blue ad libitum vs crimson CR; key with coloured squares above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,B_SAH,bar+points,2,3/5,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,ns_text,LB,above,in_caption,yes,small,high,ns printed over the line,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,D_mRNA,bar+points,2,4/5,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,Fed vs 36h fasted,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,D_protein,bar+points,2,4/4,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,F,bar+points,2,3/3,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,primary hepatocytes control vs glucagon,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,1,G_WT,bar+points,2,9/9,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,paired Gcgr-KO panel is annotated ns,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,A_FGF21,bar+points,2,5/5,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,pale blue MAT1A-WT vs crimson MAT1A-KO,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,A_mRNA,bar+points,2,~8/~10,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,B_FGF21,bar+points,2x2,4-5 each,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,24h and 36h fasted side by side,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,C,violin+points,5x2,7 each,yes,median,inferred,IQR_whiskers,inferred,small,none,filled,centered,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,outside,in_caption,no,medium,high,"blue WT vs red KO violins with dashed quartile lines, solid median and black points inside; four long stacked brackets; genotype labels under the axis; legend placed below the axes",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,D,violin+points,5x2,~10 each,yes,median,inferred,IQR_whiskers,inferred,small,none,filled,centered,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,outside,in_caption,no,medium,high,fasted counterpart of C; legend placed below the axes,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,E,bar+points,3,3/5/3,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,bracket+stars,mixed,LB,inside,in_caption,yes,small,high,"blue control, solid crimson, hatched crimson; ns and stars over stacked brackets; key inside axes",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,F,bar+points,3,2/5/3,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,bracket+stars,stars,LB,inside,in_caption,yes,small,high,MRI fat weight,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,G,bar+points,2,6/5,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,single_accent,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,solid vs hatched crimson (same hue encodes treatment),PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,H,bar+points,2,5/4,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,single_accent,coloured,line+stars,stars,LB,above,in_caption,yes,small,high,adipocytes per field,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC10432853,2023,10.1016/j.cmet.2023.07.002,4,J,bar+points,3,3/5/4,yes,mean,caption,SEM,caption,small,none,filled,centered,medium,na,multi_categorical,coloured,bracket+stars,mixed,LB,inside,in_caption,yes,small,high,*** and ns over brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC12416865,2025,10.1016/j.ccell.2025.06.015,1,I,box+points,2,~25/~30,yes,median,inferred,IQR_whiskers,inferred,small,none,filled,jitter,na,medium,multi_categorical,grey,stars_only,stars,LB,none,in_caption,yes,small,high,grey ID box vs red IC box with colour-matched jittered points; ** above,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,gc_cell
Cancer Cell,PMC12416865,2025,10.1016/j.ccell.2025.06.015,7,C,violin+points,2,caption:215/42,yes,median,inferred,IQR_whiskers,inferred,small,none,filled,centered,na,medium,multi_categorical,coloured,stars_only,stars,LB,none,below_category,yes,small,high,blue vs red violins with internal quartile lines and points; n in parentheses in the tick labels; **** above,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,gc_cell
Cancer Cell,PMC12416865,2025,10.1016/j.ccell.2025.06.015,7,E_right,box+points,2x3,3 each,yes,median,inferred,IQR_whiskers,inferred,medium,none,filled,jitter,na,narrow,multi_categorical,grey,none,none,LB,above,none,no,small,high,log10 photon flux; grey Ctrl vs green anti-TIM3 points over narrow open boxes at three time points,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,gc_cell
Molecular Cell,PMC12488066,2025,10.1016/j.molcel.2025.07.005,2,C,bar,4,unknown,no,unknown,none,none,none,na,na,na,na,wide,na,single_accent,coloured,none,none,LB,none,none,yes,small,high,blue bars with printed value labels above; accessibility bins on x; no error bars or points,PRIVATE_REFERENCE_ONLY/corpus/PMC12488066/figures/Fig2.jpg,gc_cell
Molecular Cell,PMC12488066,2025,10.1016/j.molcel.2025.07.005,2,D,bar,4,unknown,no,unknown,none,none,none,na,na,na,na,wide,na,single_accent,coloured,none,none,LB,none,none,yes,small,high,MyoD1 counterpart of C,PRIVATE_REFERENCE_ONLY/corpus/PMC12488066/figures/Fig2.jpg,gc_cell
Molecular Cell,PMC12488066,2025,10.1016/j.molcel.2025.07.005,2,E,bar,4x2,unknown,no,unknown,none,none,none,na,na,na,na,wide,na,greys,grey,none,none,LB,outside,none,yes,small,high,stacked bars (motif-number classes) for genome vs consensus peaks; blue-grey stack colours; legend right,PRIVATE_REFERENCE_ONLY/corpus/PMC12488066/figures/Fig2.jpg,gc_cell
Molecular Cell,PMC12488066,2025,10.1016/j.molcel.2025.07.005,2,F,bar,4x2,unknown,no,unknown,none,none,none,na,na,na,na,wide,na,greys,grey,none,none,LB,outside,none,yes,small,high,MyoD1 counterpart of E,PRIVATE_REFERENCE_ONLY/corpus/PMC12488066/figures/Fig2.jpg,gc_cell
Cell Systems,PMC12916471,2026,10.1016/j.cels.2025.101489,1,D,bar,4,unknown,no,unknown,none,none,none,na,na,na,na,wide,na,greys,grey,none,none,LB,outside,none,yes,small,high,stacked composition bars (uninfected / 1 / 2 / >2 virions) across virus concentrations; grey-to-teal ramp; legend at right,PRIVATE_REFERENCE_ONLY/corpus/PMC12916471/figures/Fig1.jpg,gc_cell
Cell Systems,PMC13083267,2026,10.1016/j.cels.2026.101536,1,A,bar,2x3,unknown,no,unknown,none,none,none,na,na,na,na,medium,na,multi_categorical,coloured,none,none,box,none,none,yes,small,high,ggplot facets (CID/EAD/EAciD) with boxed strip labels; pale yellow-green MS2 scans vs teal PSMs; percentage labels with curved arrows,PRIVATE_REFERENCE_ONLY/corpus/PMC13083267/figures/Fig1.jpg,gc_cell
Cell Systems,PMC13083267,2026,10.1016/j.cels.2026.101536,1,C,box,5x3,unknown,no,median,inferred,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,coloured,none,none,box,none,none,no,medium,high,three facets by fragmentation method; boxes coloured by ion type (b/y/c/z/all); whiskers min-max per caption; no outlier points,PRIVATE_REFERENCE_ONLY/corpus/PMC13083267/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13124994,2026,10.1016/j.celrep.2026.117090,1,J,bar,4,caption:3-4,no,unknown,none,none,none,na,na,na,na,medium,na,multi_categorical,na,none,none,LB,none,in_caption,yes,small,high,horizontal bars (% of proteins per annotation class) in blue / pale blue / dark red / pink; no error bars or points,PRIVATE_REFERENCE_ONLY/corpus/PMC13124994/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13125397,2026,10.1016/j.celrep.2026.117114,1,D,bar+points,2,~22/~22,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,outline_only,white_or_open,stars_only,stars,LB,none,in_caption,yes,small,high,white bars with black outline and black jittered points; SEM caps; *** above the first bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13125397/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13125397,2026,10.1016/j.celrep.2026.117114,1,E,bar+points,2,~22/~22,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,outline_only,white_or_open,stars_only,stars,LB,none,in_caption,yes,small,high,percentage version of D,PRIVATE_REFERENCE_ONLY/corpus/PMC13125397/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13125401,2026,10.1016/j.celrep.2026.117146,2,D_right,bar,8,caption:3,no,mean,caption,SD,caption,na,na,na,na,medium,na,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,green construct bars and black control bars with SD caps; broken y axis to accommodate Ctr+; four stacked brackets with *** and ****,PRIVATE_REFERENCE_ONLY/corpus/PMC13125401/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13125401,2026,10.1016/j.celrep.2026.117146,4,B,bar+points,3,4-5 each,yes,mean,caption,SD,caption,small,none,filled,jitter,medium,na,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,green / red / black bars with black points; three stacked brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13125401/figures/Fig4.jpg,gc_cell
Cell Reports,PMC13125401,2026,10.1016/j.celrep.2026.117146,4,D,dot_strip+summary,2x2,4 each,yes,mean,caption,SD,caption,medium,none,filled,jitter,na,na,multi_categorical,na,bracket+stars,stars,LB,outside,in_caption,yes,small,high,orange DAB1 and grey V1+V3 points with mean line and SD; legend right; * over bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC13125401/figures/Fig4.jpg,gc_cell
Cell Reports,PMC13125401,2026,10.1016/j.celrep.2026.117146,4,G_left,bar,3,caption:62-69 larvae,no,mean,caption,SD,caption,na,na,na,na,medium,na,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,"black control, green and red construct bars; **** and ** over stacked brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13125401/figures/Fig4.jpg,gc_cell
Cell Reports,PMC13125401,2026,10.1016/j.celrep.2026.117146,4,G_right,bar+points,2,~34/~35,yes,mean,caption,SD,caption,small,none,filled,jitter,medium,na,multi_categorical,na,bracket+stars,stars,LB,none,in_caption,yes,small,high,green vs red bars with dense black points; *** over bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC13125401/figures/Fig4.jpg,gc_cell
Cell Reports,PMC13125401,2026,10.1016/j.celrep.2026.117146,4,I,bar,3,caption:60 larvae,no,mean,caption,SD,caption,na,na,na,na,medium,na,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,two **** brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13125401/figures/Fig4.jpg,gc_cell
Cell Metabolism,PMC13237580,2026,10.1016/j.cmet.2025.12.016,5,A,bar+points,2x2,7/8,yes,mean,inferred,none,none,medium,none,filled,centered,medium,na,multi_categorical,na,line+p_value,exact,LB,outside,in_caption,yes,small,high,open outline bars with paired participant points connected by thin lines (W0 to W12); red circles BFRT vs blue triangles CREST; p over a short line; legend outside right,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig5.jpg,gc_cell
