paper_id,authors,year,journal,journal_family,DOI,article_type,figure_number,panel,plot_family,local_source,license,usable_for_measurement,notes
PMC13004167,"Chen X, Mao Z, Kolawole EM, Persechino M, Jude KM, Ogishi M, Mo KC, McLaughlin J, Cheng D, Xiang X, Yang X, Gee C, Liu S, Yang A, Obenaus M, Wang N, Noguchi M, Stoyanova T, Lee JK, Good Z, Latorraca NR, Evavold BD, Witte ON, Garcia KC.",2026,Science,Science,10.1126/science.adx3162,research-article (author manuscript),6,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig6.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13004167,"Chen X, Mao Z, Kolawole EM, Persechino M, Jude KM, Ogishi M, Mo KC, McLaughlin J, Cheng D, Xiang X, Yang X, Gee C, Liu S, Yang A, Obenaus M, Wang N, Noguchi M, Stoyanova T, Lee JK, Good Z, Latorraca NR, Evavold BD, Witte ON, Garcia KC.",2026,Science,Science,10.1126/science.adx3162,research-article (author manuscript),7,all,line/time-course|bar/group comparison|box/violin|heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig7.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13041778,"Remick BC, Mao JQ, Manford AG, Gutierrez-Jensen AD, Wagner A, Rape M, McFadden G, Rahman MM, Gaidt MM, Vance RE.",2026,Science,Science,10.1126/science.adw4937,research-article (author manuscript),1,all,bar/group comparison|volcano/MA|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13041778/figures/Fig1.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13041778,"Remick BC, Mao JQ, Manford AG, Gutierrez-Jensen AD, Wagner A, Rape M, McFadden G, Rahman MM, Gaidt MM, Vance RE.",2026,Science,Science,10.1126/science.adw4937,research-article (author manuscript),2,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13041778/figures/Fig2.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13041778,"Remick BC, Mao JQ, Manford AG, Gutierrez-Jensen AD, Wagner A, Rape M, McFadden G, Rahman MM, Gaidt MM, Vance RE.",2026,Science,Science,10.1126/science.adw4937,research-article (author manuscript),3,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13041778/figures/Fig3.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13041778,"Remick BC, Mao JQ, Manford AG, Gutierrez-Jensen AD, Wagner A, Rape M, McFadden G, Rahman MM, Gaidt MM, Vance RE.",2026,Science,Science,10.1126/science.adw4937,research-article (author manuscript),4,all,bar/group comparison|heatmap|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13041778/figures/Fig4.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13041778,"Remick BC, Mao JQ, Manford AG, Gutierrez-Jensen AD, Wagner A, Rape M, McFadden G, Rahman MM, Gaidt MM, Vance RE.",2026,Science,Science,10.1126/science.adw4937,research-article (author manuscript),5,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13041778/figures/Fig5.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13041778,"Remick BC, Mao JQ, Manford AG, Gutierrez-Jensen AD, Wagner A, Rape M, McFadden G, Rahman MM, Gaidt MM, Vance RE.",2026,Science,Science,10.1126/science.adw4937,research-article (author manuscript),6,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13041778/figures/Fig6.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13092281,"DeWeirdt PC, Mahoney EM, Laub MT.",2026,Science,Science,10.1126/science.adv7924,research-article (author manuscript),1,all,scatter/regression|line/time-course|bar/group comparison|box/violin|heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13092281/figures/Fig1.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13092281,"DeWeirdt PC, Mahoney EM, Laub MT.",2026,Science,Science,10.1126/science.adv7924,research-article (author manuscript),2,all,line/time-course|bar/group comparison|forest/effect-size,PRIVATE_REFERENCE_ONLY/corpus/PMC13092281/figures/Fig2.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13092281,"DeWeirdt PC, Mahoney EM, Laub MT.",2026,Science,Science,10.1126/science.adv7924,research-article (author manuscript),3,all,scatter/regression|bar/group comparison|heatmap|forest/effect-size|dot/bubble|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13092281/figures/Fig3.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13092281,"DeWeirdt PC, Mahoney EM, Laub MT.",2026,Science,Science,10.1126/science.adv7924,research-article (author manuscript),4,all,scatter/regression|heatmap|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13092281/figures/Fig4.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13092281,"DeWeirdt PC, Mahoney EM, Laub MT.",2026,Science,Science,10.1126/science.adv7924,research-article (author manuscript),5,all,bar/group comparison,PRIVATE_REFERENCE_ONLY/corpus/PMC13092281/figures/Fig5.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13092281,"DeWeirdt PC, Mahoney EM, Laub MT.",2026,Science,Science,10.1126/science.adv7924,research-article (author manuscript),6,all,scatter/regression,PRIVATE_REFERENCE_ONLY/corpus/PMC13092281/figures/Fig6.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13107528,"Jiang X, Schaeffer L, Patni D, Russo T, Lee CZ, Aguilar C, Marques C, Jansen-West K, Hruska-Plochan M, Ray-Soni A, Lim SM, Held A, Yue M, Castellanos Otero P, Aryal S, Beaussant HDAM, Basu H, Takakuwa H, Daughrity LM, Ramesh N, Da Costa P, A A Quadros AR, Nolan M, Reyes CJF, Wheeler H, Moran LC, Griesman G, Wymann B, Trombetta BA, Lopez-De-Silanes ES, Canori M, Krishnan G, Vieira Souza Da Silva Y, Eriani G, Albers MW, Arnold SE, Song Y, Jain A, Chiu IM, Zhang YJ, Gao FB, Wainger BJ, Polymenidou M, Petrucelli L, Martin F, Lagier-Tourenne C.",2026,Science,Science,10.1126/science.adv2600,research-article (author manuscript),1,all,dot/bubble|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig1.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information : exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse . This research was funded in whole or in part by Agence Nationale de la Recherche (ANR) (ANR-21-CE12-0028-01), a cOAlition S organization. The author will make the Author Accepted Manuscript (AAM) version available under a CC BY public copyright license.",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13107528,"Jiang X, Schaeffer L, Patni D, Russo T, Lee CZ, Aguilar C, Marques C, Jansen-West K, Hruska-Plochan M, Ray-Soni A, Lim SM, Held A, Yue M, Castellanos Otero P, Aryal S, Beaussant HDAM, Basu H, Takakuwa H, Daughrity LM, Ramesh N, Da Costa P, A A Quadros AR, Nolan M, Reyes CJF, Wheeler H, Moran LC, Griesman G, Wymann B, Trombetta BA, Lopez-De-Silanes ES, Canori M, Krishnan G, Vieira Souza Da Silva Y, Eriani G, Albers MW, Arnold SE, Song Y, Jain A, Chiu IM, Zhang YJ, Gao FB, Wainger BJ, Polymenidou M, Petrucelli L, Martin F, Lagier-Tourenne C.",2026,Science,Science,10.1126/science.adv2600,research-article (author manuscript),2,all,bar/group comparison,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig2.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information : exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse . This research was funded in whole or in part by Agence Nationale de la Recherche (ANR) (ANR-21-CE12-0028-01), a cOAlition S organization. The author will make the Author Accepted Manuscript (AAM) version available under a CC BY public copyright license.",partial,author manuscript; figures not publisher-typeset; no explicit family keyword; stat-test present; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13107528,"Jiang X, Schaeffer L, Patni D, Russo T, Lee CZ, Aguilar C, Marques C, Jansen-West K, Hruska-Plochan M, Ray-Soni A, Lim SM, Held A, Yue M, Castellanos Otero P, Aryal S, Beaussant HDAM, Basu H, Takakuwa H, Daughrity LM, Ramesh N, Da Costa P, A A Quadros AR, Nolan M, Reyes CJF, Wheeler H, Moran LC, Griesman G, Wymann B, Trombetta BA, Lopez-De-Silanes ES, Canori M, Krishnan G, Vieira Souza Da Silva Y, Eriani G, Albers MW, Arnold SE, Song Y, Jain A, Chiu IM, Zhang YJ, Gao FB, Wainger BJ, Polymenidou M, Petrucelli L, Martin F, Lagier-Tourenne C.",2026,Science,Science,10.1126/science.adv2600,research-article (author manuscript),3,all,categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig3.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information : exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse . This research was funded in whole or in part by Agence Nationale de la Recherche (ANR) (ANR-21-CE12-0028-01), a cOAlition S organization. The author will make the Author Accepted Manuscript (AAM) version available under a CC BY public copyright license.",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13107528,"Jiang X, Schaeffer L, Patni D, Russo T, Lee CZ, Aguilar C, Marques C, Jansen-West K, Hruska-Plochan M, Ray-Soni A, Lim SM, Held A, Yue M, Castellanos Otero P, Aryal S, Beaussant HDAM, Basu H, Takakuwa H, Daughrity LM, Ramesh N, Da Costa P, A A Quadros AR, Nolan M, Reyes CJF, Wheeler H, Moran LC, Griesman G, Wymann B, Trombetta BA, Lopez-De-Silanes ES, Canori M, Krishnan G, Vieira Souza Da Silva Y, Eriani G, Albers MW, Arnold SE, Song Y, Jain A, Chiu IM, Zhang YJ, Gao FB, Wainger BJ, Polymenidou M, Petrucelli L, Martin F, Lagier-Tourenne C.",2026,Science,Science,10.1126/science.adv2600,research-article (author manuscript),4,all,dot/bubble|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig4.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information : exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse . This research was funded in whole or in part by Agence Nationale de la Recherche (ANR) (ANR-21-CE12-0028-01), a cOAlition S organization. The author will make the Author Accepted Manuscript (AAM) version available under a CC BY public copyright license.",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13107528,"Jiang X, Schaeffer L, Patni D, Russo T, Lee CZ, Aguilar C, Marques C, Jansen-West K, Hruska-Plochan M, Ray-Soni A, Lim SM, Held A, Yue M, Castellanos Otero P, Aryal S, Beaussant HDAM, Basu H, Takakuwa H, Daughrity LM, Ramesh N, Da Costa P, A A Quadros AR, Nolan M, Reyes CJF, Wheeler H, Moran LC, Griesman G, Wymann B, Trombetta BA, Lopez-De-Silanes ES, Canori M, Krishnan G, Vieira Souza Da Silva Y, Eriani G, Albers MW, Arnold SE, Song Y, Jain A, Chiu IM, Zhang YJ, Gao FB, Wainger BJ, Polymenidou M, Petrucelli L, Martin F, Lagier-Tourenne C.",2026,Science,Science,10.1126/science.adv2600,research-article (author manuscript),5,all,scatter/regression|volcano/MA|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig5.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information : exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse . This research was funded in whole or in part by Agence Nationale de la Recherche (ANR) (ANR-21-CE12-0028-01), a cOAlition S organization. The author will make the Author Accepted Manuscript (AAM) version available under a CC BY public copyright license.",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13107528,"Jiang X, Schaeffer L, Patni D, Russo T, Lee CZ, Aguilar C, Marques C, Jansen-West K, Hruska-Plochan M, Ray-Soni A, Lim SM, Held A, Yue M, Castellanos Otero P, Aryal S, Beaussant HDAM, Basu H, Takakuwa H, Daughrity LM, Ramesh N, Da Costa P, A A Quadros AR, Nolan M, Reyes CJF, Wheeler H, Moran LC, Griesman G, Wymann B, Trombetta BA, Lopez-De-Silanes ES, Canori M, Krishnan G, Vieira Souza Da Silva Y, Eriani G, Albers MW, Arnold SE, Song Y, Jain A, Chiu IM, Zhang YJ, Gao FB, Wainger BJ, Polymenidou M, Petrucelli L, Martin F, Lagier-Tourenne C.",2026,Science,Science,10.1126/science.adv2600,research-article (author manuscript),6,all,line/time-course|bar/group comparison|dot/bubble|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13107528/figures/Fig6.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information : exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse . This research was funded in whole or in part by Agence Nationale de la Recherche (ANR) (ANR-21-CE12-0028-01), a cOAlition S organization. The author will make the Author Accepted Manuscript (AAM) version available under a CC BY public copyright license.",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13124201,"Zhang K, Tao H, Zhu D, Yue Z, Hu S, Wu Y, Yan N, Hu Y, Liu S, Liu M, Vahl TP, Ranard LS, Cheng X, Romanov A, Liu J, Zhang SW, Li Y, Lu C, Shen M, Lewis A, Huang K, Cheng K.",2026,Science,Science,10.1126/science.adu9394,research-article (author manuscript),1,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig1.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information: Copyright © 2026 the authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13124201,"Zhang K, Tao H, Zhu D, Yue Z, Hu S, Wu Y, Yan N, Hu Y, Liu S, Liu M, Vahl TP, Ranard LS, Cheng X, Romanov A, Liu J, Zhang SW, Li Y, Lu C, Shen M, Lewis A, Huang K, Cheng K.",2026,Science,Science,10.1126/science.adu9394,research-article (author manuscript),2,all,line/time-course|bar/group comparison|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig2.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information: Copyright © 2026 the authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13124201,"Zhang K, Tao H, Zhu D, Yue Z, Hu S, Wu Y, Yan N, Hu Y, Liu S, Liu M, Vahl TP, Ranard LS, Cheng X, Romanov A, Liu J, Zhang SW, Li Y, Lu C, Shen M, Lewis A, Huang K, Cheng K.",2026,Science,Science,10.1126/science.adu9394,research-article (author manuscript),3,all,line/time-course|bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig3.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information: Copyright © 2026 the authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13124201,"Zhang K, Tao H, Zhu D, Yue Z, Hu S, Wu Y, Yan N, Hu Y, Liu S, Liu M, Vahl TP, Ranard LS, Cheng X, Romanov A, Liu J, Zhang SW, Li Y, Lu C, Shen M, Lewis A, Huang K, Cheng K.",2026,Science,Science,10.1126/science.adu9394,research-article (author manuscript),4,all,bar/group comparison|box/violin|PCA/UMAP|volcano/MA|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig4.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information: Copyright © 2026 the authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13124201,"Zhang K, Tao H, Zhu D, Yue Z, Hu S, Wu Y, Yan N, Hu Y, Liu S, Liu M, Vahl TP, Ranard LS, Cheng X, Romanov A, Liu J, Zhang SW, Li Y, Lu C, Shen M, Lewis A, Huang K, Cheng K.",2026,Science,Science,10.1126/science.adu9394,research-article (author manuscript),5,all,bar/group comparison|heatmap|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13124201/figures/Fig5.jpg,"https://www.science.org/about/science-licenses-journal-article-reuse License information: Copyright © 2026 the authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original US government works. https://www.science.org/about/science-licenses-journal-article-reuse",partial,author manuscript; figures not publisher-typeset; non-CC publisher license (see license column); private reference only; caption-based classification
PMC13286266,"El-Brolosy MA, Oak A, Hoang AT, Damergi Y, Fischer A, Saunders RA, Luo J, Balabaki A, Guez J, Whitfield TW, Goldman SR, Latifkar A, Lu YR, Stainier DYR, Karczewski KJ, Corradin O, Weissman JS.",2026,Science,Science,10.1126/science.aea1272,research-article (author manuscript),1,all,bar/group comparison|dot/bubble|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig1.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13286266,"El-Brolosy MA, Oak A, Hoang AT, Damergi Y, Fischer A, Saunders RA, Luo J, Balabaki A, Guez J, Whitfield TW, Goldman SR, Latifkar A, Lu YR, Stainier DYR, Karczewski KJ, Corradin O, Weissman JS.",2026,Science,Science,10.1126/science.aea1272,research-article (author manuscript),2,all,bar/group comparison|box/violin|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig2.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13286266,"El-Brolosy MA, Oak A, Hoang AT, Damergi Y, Fischer A, Saunders RA, Luo J, Balabaki A, Guez J, Whitfield TW, Goldman SR, Latifkar A, Lu YR, Stainier DYR, Karczewski KJ, Corradin O, Weissman JS.",2026,Science,Science,10.1126/science.aea1272,research-article (author manuscript),3,all,bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig3.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13286266,"El-Brolosy MA, Oak A, Hoang AT, Damergi Y, Fischer A, Saunders RA, Luo J, Balabaki A, Guez J, Whitfield TW, Goldman SR, Latifkar A, Lu YR, Stainier DYR, Karczewski KJ, Corradin O, Weissman JS.",2026,Science,Science,10.1126/science.aea1272,research-article (author manuscript),4,all,scatter/regression|bar/group comparison,PRIVATE_REFERENCE_ONLY/corpus/PMC13286266/figures/Fig4.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13308464,"Skelly AN, Gristick HB, Li H, Gavor E, Connell AJ, Kreider EF, Marchitto L, Hogarty MP, Newby ML, Allen JD, Liu W, West AP, Ayyanathan K, Campion MS, Winters K, Gordon CG, Osbaldeston RA, Akeley MJ, Lewis E, Li Y, Singh A, Cruickshank K, Park Y, Zhao C, Li X, Amereh K, Van Itallie E, Carey JW, Albertus A, DeLaitsch AT, Keeffe JR, Lituchy MG, Walsh AA, Morris DJ, Habib R, Bibollet-Ruche F, Mishra N, Avillion G, Koranda NS, Plante SJ, Martella CL, Lora J, Wang EJD, Lewis MG, Martin MA, Nussenzweig MC, Seaman MS, Irvine DJ, Wiehe KJ, Haynes BF, Wagh K, Korber B, Andrabi R, Crispin M, Weissman D, Bjorkman PJ, Hahn BH, Shaw GM.",2026,Science,Science,10.1126/science.aec6396,research-article (author manuscript),1,all,heatmap|dot/bubble,PRIVATE_REFERENCE_ONLY/corpus/PMC13308464/figures/Fig1.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13308464,"Skelly AN, Gristick HB, Li H, Gavor E, Connell AJ, Kreider EF, Marchitto L, Hogarty MP, Newby ML, Allen JD, Liu W, West AP, Ayyanathan K, Campion MS, Winters K, Gordon CG, Osbaldeston RA, Akeley MJ, Lewis E, Li Y, Singh A, Cruickshank K, Park Y, Zhao C, Li X, Amereh K, Van Itallie E, Carey JW, Albertus A, DeLaitsch AT, Keeffe JR, Lituchy MG, Walsh AA, Morris DJ, Habib R, Bibollet-Ruche F, Mishra N, Avillion G, Koranda NS, Plante SJ, Martella CL, Lora J, Wang EJD, Lewis MG, Martin MA, Nussenzweig MC, Seaman MS, Irvine DJ, Wiehe KJ, Haynes BF, Wagh K, Korber B, Andrabi R, Crispin M, Weissman D, Bjorkman PJ, Hahn BH, Shaw GM.",2026,Science,Science,10.1126/science.aec6396,research-article (author manuscript),2,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13308464/figures/Fig2.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
PMC13308464,"Skelly AN, Gristick HB, Li H, Gavor E, Connell AJ, Kreider EF, Marchitto L, Hogarty MP, Newby ML, Allen JD, Liu W, West AP, Ayyanathan K, Campion MS, Winters K, Gordon CG, Osbaldeston RA, Akeley MJ, Lewis E, Li Y, Singh A, Cruickshank K, Park Y, Zhao C, Li X, Amereh K, Van Itallie E, Carey JW, Albertus A, DeLaitsch AT, Keeffe JR, Lituchy MG, Walsh AA, Morris DJ, Habib R, Bibollet-Ruche F, Mishra N, Avillion G, Koranda NS, Plante SJ, Martella CL, Lora J, Wang EJD, Lewis MG, Martin MA, Nussenzweig MC, Seaman MS, Irvine DJ, Wiehe KJ, Haynes BF, Wagh K, Korber B, Andrabi R, Crispin M, Weissman D, Bjorkman PJ, Hahn BH, Shaw GM.",2026,Science,Science,10.1126/science.aec6396,research-article (author manuscript),3,all,line/time-course,PRIVATE_REFERENCE_ONLY/corpus/PMC13308464/figures/Fig3.jpg,"https://creativecommons.org/licenses/by/4.0/ (URL inferred from license text) This work is licensed under a Creative Commons Attribution 4.0 International License, which allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use.",partial,author manuscript; figures not publisher-typeset; caption-based classification
