preset_id,preset_name,plot_type,target_width_mm,status,n_text,overlapping_text_pairs,clipped_text,legend_overlaps_data,legend_overlap_fraction,min_font_pt,min_font_role,effective_min_font_pt,tight_width_mm,tight_height_mm,width_deviation_pct,max_tick_labels_on_one_axis,publication_score,publication_level,render_warnings,issues,preview_png
gc_dense_groups,Many observations per group,kaplan_meier_survival_curve,,PASS,21,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,9,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/kaplan_meier_survival_curve.png
gc_dense_groups,Many observations per group,stacked_bar_composition,,FAIL,45,29,0,False,0.0,10.0,tick,10.0,101.4,68.6,,30,100,pass,,29 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/stacked_bar_composition.png
gc_dense_groups,Many observations per group,waterfall_plot,,PASS,14,0,0,False,0.0,10.0,tick,10.0,100.8,57.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/waterfall_plot.png
gc_dense_groups,Many observations per group,pca_scatter_from_matrix,,FAIL,20,1,0,False,0.0,10.0,tick,10.0,101.6,85.1,,7,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/pca_scatter_from_matrix.png
gc_dense_groups,Many observations per group,oncoprint_mutation_heatmap,,PASS,17,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/oncoprint_mutation_heatmap.png
gc_dense_groups,Many observations per group,lollipop_mutation_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,126.4,47.0,,6,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/lollipop_mutation_plot.png
gc_dense_groups,Many observations per group,roc_curve,,PASS,17,0,0,False,0.0,10.0,tick,10.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/roc_curve.png
gc_dense_groups,Many observations per group,forest_plot,,PASS,16,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/forest_plot.png
gc_dense_groups,Many observations per group,dot_strip_plot,,PASS,11,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/dot_strip_plot.png
gc_dense_groups,Many observations per group,beeswarm_plot,,PASS,10,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,5,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/beeswarm_plot.png
gc_dense_groups,Many observations per group,paired_slopegraph,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,85.1,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/paired_slopegraph.png
gc_dense_groups,Many observations per group,raincloud_plot,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/raincloud_plot.png
gc_dense_groups,Many observations per group,hierarchical_dendrogram,,PASS,31,0,0,False,0.0,10.0,tick,10.0,101.5,59.8,,24,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/hierarchical_dendrogram.png
gc_dense_groups,Many observations per group,ma_plot,,FAIL,30,6,2,False,0.0,9.5,annotation,9.5,111.7,74.2,,9,88,warn,,6 overlapping text pair(s); 2 clipped annotation(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/ma_plot.png
gc_dense_groups,Many observations per group,manhattan_plot,,WARN,32,0,0,True,0.208,10.0,tick,10.0,104.9,46.6,,23,100,pass,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/manhattan_plot.png
gc_dense_groups,Many observations per group,qq_plot,,PASS,19,0,0,False,0.0,9.5,annotation,9.5,101.6,92.8,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/qq_plot.png
gc_dense_groups,Many observations per group,bland_altman_plot,,FAIL,20,3,0,False,0.0,9.5,annotation,9.5,101.6,70.8,,9,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/bland_altman_plot.png
gc_dense_groups,Many observations per group,precision_recall_curve,,PASS,18,0,0,False,0.0,9.0,legend,9.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/precision_recall_curve.png
gc_dense_groups,Many observations per group,confusion_matrix,,PASS,26,0,0,False,0.0,10.0,tick,10.0,101.6,101.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/confusion_matrix.png
gc_dense_groups,Many observations per group,calibration_plot,,PASS,20,0,0,False,0.0,9.0,legend,9.0,102.1,98.9,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/calibration_plot.png
gc_dense_groups,Many observations per group,dose_response_curve,,FAIL,22,1,0,False,0.0,10.0,tick,10.0,110.7,73.7,,9,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/dose_response_curve.png
gc_dense_groups,Many observations per group,upset_plot,,PASS,36,0,0,False,0.0,9.0,annotation,9.0,139.9,135.7,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/upset_plot.png
gc_dense_groups,Many observations per group,swimmer_plot,,PASS,38,0,0,False,0.0,10.0,tick,10.0,132.7,152.7,,20,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/swimmer_plot.png
gc_dense_groups,Many observations per group,spider_plot,,FAIL,19,1,0,False,0.0,10.0,tick,10.0,126.6,72.8,,7,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/spider_plot.png
gc_dense_groups,Many observations per group,sankey_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,145.5,91.5,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/sankey_plot.png
gc_dense_groups,Many observations per group,embedding_scatter,,PASS,19,0,0,False,0.0,10.0,tick,10.0,114.7,59.9,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/embedding_scatter.png
gc_dense_groups,Many observations per group,hierarchical_clustering,,PASS,59,0,0,False,0.0,7.0,tick,7.0,101.6,159.2,,30,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/hierarchical_clustering.png
gc_dense_groups,Many observations per group,network_graph,,FAIL,23,1,0,False,0.0,8.5,annotation,8.5,115.8,95.5,,0,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/network_graph.png
gc_dense_groups,Many observations per group,chord_diagram,,FAIL,32,3,0,False,0.0,10.0,tick,10.0,105.6,120.6,,11,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/chord_diagram.png
gc_violin_points,Violin + observations,barplot_with_error_bar,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/barplot_with_error_bar.png
gc_violin_points,Violin + observations,grouped_barplot_with_error_bar,,PASS,13,0,0,False,0.0,10.0,tick,10.0,113.9,71.1,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/grouped_barplot_with_error_bar.png
gc_violin_points,Violin + observations,heatmap_clustered_matrix,,PASS,52,0,0,False,0.0,9.0,tick,9.0,101.6,154.2,,30,100,pass,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D",,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/heatmap_clustered_matrix.png
gc_violin_points,Violin + observations,volcano_plot,,FAIL,32,3,0,False,0.0,9.5,title,9.5,120.7,90.1,,8,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/volcano_plot.png
gc_violin_points,Violin + observations,scatterplot_with_regression,,FAIL,20,1,0,False,0.0,9.5,annotation,9.5,134.6,78.0,,8,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/scatterplot_with_regression.png
gc_violin_points,Violin + observations,boxplot_or_violin_with_points,,PASS,11,0,0,False,0.0,10.0,tick,10.0,98.3,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/boxplot_or_violin_with_points.png
gc_violin_points,Violin + observations,lineplot_timecourse_with_error_band,,WARN,23,0,0,True,0.208,10.0,tick,10.0,101.6,68.6,,9,88,warn,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/lineplot_timecourse_with_error_band.png
gc_violin_points,Violin + observations,ridge_or_density_plot,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,90.6,,8,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/ridge_or_density_plot.png
gc_violin_points,Violin + observations,histogram_distribution,,PASS,19,0,0,False,0.0,10.0,tick,10.0,101.6,53.4,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/histogram_distribution.png
gc_violin_points,Violin + observations,enrichment_dotplot,,PASS,27,0,0,False,0.0,10.0,tick,10.0,97.7,88.4,,12,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/enrichment_dotplot.png
gc_violin_points,Violin + observations,kaplan_meier_survival_curve,,PASS,21,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,9,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/kaplan_meier_survival_curve.png
gc_violin_points,Violin + observations,stacked_bar_composition,,FAIL,45,29,0,False,0.0,10.0,tick,10.0,101.4,68.6,,30,100,pass,,29 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/stacked_bar_composition.png
gc_violin_points,Violin + observations,waterfall_plot,,PASS,14,0,0,False,0.0,10.0,tick,10.0,100.8,57.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/waterfall_plot.png
gc_violin_points,Violin + observations,pca_scatter_from_matrix,,FAIL,20,1,0,False,0.0,10.0,tick,10.0,101.6,85.1,,7,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/pca_scatter_from_matrix.png
gc_violin_points,Violin + observations,oncoprint_mutation_heatmap,,PASS,17,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/oncoprint_mutation_heatmap.png
gc_violin_points,Violin + observations,lollipop_mutation_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,126.4,47.0,,6,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/lollipop_mutation_plot.png
gc_violin_points,Violin + observations,roc_curve,,PASS,17,0,0,False,0.0,10.0,tick,10.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/roc_curve.png
gc_violin_points,Violin + observations,forest_plot,,PASS,16,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/forest_plot.png
gc_violin_points,Violin + observations,dot_strip_plot,,PASS,11,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/dot_strip_plot.png
gc_violin_points,Violin + observations,beeswarm_plot,,PASS,10,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,5,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/beeswarm_plot.png
gc_violin_points,Violin + observations,paired_slopegraph,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,85.1,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/paired_slopegraph.png
gc_violin_points,Violin + observations,raincloud_plot,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/raincloud_plot.png
gc_violin_points,Violin + observations,hierarchical_dendrogram,,PASS,31,0,0,False,0.0,10.0,tick,10.0,101.5,59.8,,24,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/hierarchical_dendrogram.png
gc_violin_points,Violin + observations,ma_plot,,FAIL,30,6,2,False,0.0,9.5,annotation,9.5,111.7,74.2,,9,88,warn,,6 overlapping text pair(s); 2 clipped annotation(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/ma_plot.png
gc_violin_points,Violin + observations,manhattan_plot,,WARN,32,0,0,True,0.208,10.0,tick,10.0,104.9,46.6,,23,100,pass,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/manhattan_plot.png
gc_violin_points,Violin + observations,qq_plot,,PASS,19,0,0,False,0.0,9.5,annotation,9.5,101.6,92.8,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/qq_plot.png
gc_violin_points,Violin + observations,bland_altman_plot,,FAIL,20,3,0,False,0.0,9.5,annotation,9.5,101.6,70.8,,9,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/bland_altman_plot.png
gc_violin_points,Violin + observations,precision_recall_curve,,PASS,18,0,0,False,0.0,9.0,legend,9.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/precision_recall_curve.png
gc_violin_points,Violin + observations,confusion_matrix,,PASS,26,0,0,False,0.0,10.0,tick,10.0,101.6,101.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/confusion_matrix.png
gc_violin_points,Violin + observations,calibration_plot,,PASS,20,0,0,False,0.0,9.0,legend,9.0,102.1,98.9,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/calibration_plot.png
gc_violin_points,Violin + observations,dose_response_curve,,FAIL,22,1,0,False,0.0,10.0,tick,10.0,110.7,73.7,,9,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/dose_response_curve.png
gc_violin_points,Violin + observations,upset_plot,,PASS,36,0,0,False,0.0,9.0,annotation,9.0,139.9,135.7,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/upset_plot.png
gc_violin_points,Violin + observations,swimmer_plot,,PASS,38,0,0,False,0.0,10.0,tick,10.0,132.7,152.7,,20,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/swimmer_plot.png
gc_violin_points,Violin + observations,spider_plot,,FAIL,19,1,0,False,0.0,10.0,tick,10.0,126.6,72.8,,7,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/spider_plot.png
gc_violin_points,Violin + observations,sankey_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,145.5,91.5,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/sankey_plot.png
gc_violin_points,Violin + observations,embedding_scatter,,PASS,19,0,0,False,0.0,10.0,tick,10.0,114.7,59.9,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/embedding_scatter.png
gc_violin_points,Violin + observations,hierarchical_clustering,,PASS,59,0,0,False,0.0,7.0,tick,7.0,101.6,159.2,,30,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/hierarchical_clustering.png
gc_violin_points,Violin + observations,network_graph,,FAIL,23,1,0,False,0.0,8.5,annotation,8.5,115.8,95.5,,0,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/network_graph.png
gc_violin_points,Violin + observations,chord_diagram,,FAIL,32,3,0,False,0.0,10.0,tick,10.0,105.6,120.6,,11,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_violin_points/chord_diagram.png
single_57mm_S,Single column 57 mm (S),barplot_with_error_bar,57.0,FAIL,12,1,0,False,0.0,6.5,tick,7.12,52.0,40.6,-8.8,6,64,warn,Style control 'line_width_pt' bars have no markers or data lines; error-bar and ,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/barplot_with_error_bar.png
single_57mm_S,Single column 57 mm (S),grouped_barplot_with_error_bar,57.0,WARN,13,0,0,True,0.25,6.5,tick,8.22,45.1,39.5,-20.9,6,64,warn,Style control 'line_width_pt' bars have no markers or data lines; error-bar and ,legend covers data (25% of legend box); exported width 45.1 mm deviates -21% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/grouped_barplot_with_error_bar.png
single_57mm_S,Single column 57 mm (S),heatmap_clustered_matrix,57.0,FAIL,52,11,0,False,0.0,6.5,tick,7.12,52.0,157.6,-8.8,30,64,warn,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D | Style control 'line_width_pt' heatmaps use a continuous colormap, not per-point  | Style control 'marker_size' heatmaps use a continuous colormap, not per-point ma",11 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/heatmap_clustered_matrix.png
single_57mm_S,Single column 57 mm (S),volcano_plot,57.0,FAIL,31,5,0,True,0.208,6.5,tick,3.99,92.9,51.5,63.0,8,52,warn,Style control 'palette_name' a volcano colours points by significance class (up  | Style control 'line_width_pt' a volcano colours points by significance class (up,5 overlapping text pair(s); legend covers data (21% of legend box); smallest text 3.99 pt at 57.0 mm (minimum 5.0 pt; role tick); exported width 92.9 mm deviates +63% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/volcano_plot.png
single_57mm_S,Single column 57 mm (S),scatterplot_with_regression,57.0,FAIL,20,1,0,True,0.167,6.5,tick,4.83,76.7,42.6,34.6,8,40,warn,,1 overlapping text pair(s); legend covers data (17% of legend box); smallest text 4.83 pt at 57.0 mm (minimum 5.0 pt; role tick); exported width 76.7 mm deviates +35% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/scatterplot_with_regression.png
single_57mm_S,Single column 57 mm (S),boxplot_or_violin_with_points,57.0,PASS,11,0,0,False,0.0,6.5,tick,7.12,52.0,40.6,-8.8,6,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/boxplot_or_violin_with_points.png
single_57mm_S,Single column 57 mm (S),lineplot_timecourse_with_error_band,57.0,WARN,16,0,0,True,0.417,6.5,tick,7.48,49.5,34.9,-13.2,5,40,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,legend covers data (42% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/lineplot_timecourse_with_error_band.png
single_57mm_S,Single column 57 mm (S),ridge_or_density_plot,57.0,PASS,12,0,0,False,0.0,6.5,tick,6.99,53.0,46.3,-7.0,7,52,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/ridge_or_density_plot.png
single_57mm_S,Single column 57 mm (S),histogram_distribution,57.0,PASS,16,0,0,False,0.0,6.5,tick,7.03,52.7,27.1,-7.5,4,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/histogram_distribution.png
single_57mm_S,Single column 57 mm (S),enrichment_dotplot,57.0,FAIL,27,6,0,False,0.083,6.5,tick,7.48,49.5,38.3,-13.2,12,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,6 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/enrichment_dotplot.png
single_57mm_S,Single column 57 mm (S),kaplan_meier_survival_curve,57.0,PASS,18,0,0,False,0.0,6.5,tick,7.12,52.0,40.7,-8.8,7,52,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/kaplan_meier_survival_curve.png
single_57mm_S,Single column 57 mm (S),stacked_bar_composition,57.0,FAIL,44,29,0,True,0.772,6.5,tick,6.93,53.5,34.9,-6.1,30,52,warn,Style control 'line_width_pt' stacked bars have no markers or data lines; it was | Style control 'marker_size' stacked bars have no markers or data lines; it was i,29 overlapping text pair(s); legend covers data (77% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/stacked_bar_composition.png
single_57mm_S,Single column 57 mm (S),waterfall_plot,57.0,FAIL,11,3,0,True,0.25,6.5,tick,13.14,28.2,29.2,-50.5,5,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,3 overlapping text pair(s); legend covers data (25% of legend box); exported width 28.2 mm deviates -50% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/waterfall_plot.png
single_57mm_S,Single column 57 mm (S),pca_scatter_from_matrix,57.0,PASS,20,0,0,False,0.083,6.5,tick,7.12,52.0,43.5,-8.8,7,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/pca_scatter_from_matrix.png
single_57mm_S,Single column 57 mm (S),oncoprint_mutation_heatmap,57.0,WARN,17,0,0,True,0.672,6.5,tick,10.53,35.2,34.9,-38.2,10,76,warn,"Style control 'line_width_pt' oncoprints use categorical mutation colors, not ma | Style control 'marker_size' oncoprints use categorical mutation colors, not mark",legend covers data (67% of legend box); exported width 35.2 mm deviates -38% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/oncoprint_mutation_heatmap.png
single_57mm_S,Single column 57 mm (S),lollipop_mutation_plot,57.0,FAIL,22,6,0,True,0.458,6.5,tick,7.52,49.3,27.7,-13.5,6,52,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,6 overlapping text pair(s); legend covers data (46% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/lollipop_mutation_plot.png
single_57mm_S,Single column 57 mm (S),roc_curve,57.0,PASS,17,0,0,False,0.125,6.5,tick,6.96,53.2,51.0,-6.7,7,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/roc_curve.png
single_57mm_S,Single column 57 mm (S),forest_plot,57.0,PASS,16,0,0,False,0.0,6.5,tick,7.12,52.0,34.9,-8.8,9,64,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'marker_size' does not apply to this plot type; it was ignored for | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/forest_plot.png
single_57mm_S,Single column 57 mm (S),dot_strip_plot,57.0,PASS,9,0,0,False,0.0,6.5,tick,7.12,52.0,36.1,-8.8,4,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/dot_strip_plot.png
single_57mm_S,Single column 57 mm (S),beeswarm_plot,57.0,PASS,10,0,0,False,0.0,6.5,tick,7.12,52.0,36.1,-8.8,5,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/beeswarm_plot.png
single_57mm_S,Single column 57 mm (S),paired_slopegraph,57.0,PASS,12,0,0,False,0.0,6.5,tick,6.84,54.2,43.5,-4.9,8,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/paired_slopegraph.png
single_57mm_S,Single column 57 mm (S),raincloud_plot,57.0,PASS,10,0,0,False,0.0,6.5,tick,7.12,52.0,36.1,-8.8,5,64,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/raincloud_plot.png
single_57mm_S,Single column 57 mm (S),hierarchical_dendrogram,57.0,FAIL,29,23,0,False,0.0,6.5,tick,7.12,52.0,30.4,-8.8,24,64,warn,Style control 'legend_pt' a dendrogram has no markers; branch width follows the  | Style control 'line_width_pt' a dendrogram has no markers; branch width follows  | Style control 'marker_size' a dendrogram has no markers; branch width follows th,23 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/hierarchical_dendrogram.png
single_57mm_S,Single column 57 mm (S),ma_plot,57.0,FAIL,28,8,3,True,0.625,6.5,tick,6.02,61.5,41.6,7.9,7,52,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,8 overlapping text pair(s); 3 clipped annotation(s); legend covers data (62% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/ma_plot.png
single_57mm_S,Single column 57 mm (S),manhattan_plot,57.0,FAIL,30,22,0,True,0.458,6.5,tick,7.42,49.9,23.5,-12.5,23,52,warn,,22 overlapping text pair(s); legend covers data (46% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/manhattan_plot.png
single_57mm_S,Single column 57 mm (S),qq_plot,57.0,PASS,15,0,0,False,0.0,6.5,tick,7.12,52.0,47.5,-8.8,6,64,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/qq_plot.png
single_57mm_S,Single column 57 mm (S),bland_altman_plot,57.0,PASS,17,0,0,False,0.0,6.5,tick,7.11,52.1,36.1,-8.6,6,64,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/bland_altman_plot.png
single_57mm_S,Single column 57 mm (S),precision_recall_curve,57.0,PASS,18,0,0,False,0.0,6.5,tick,6.96,53.2,51.0,-6.7,7,52,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/precision_recall_curve.png
single_57mm_S,Single column 57 mm (S),confusion_matrix,57.0,WARN,26,0,0,False,0.0,6.5,tick,5.02,73.8,73.8,29.5,8,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,exported width 73.8 mm deviates +30% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/confusion_matrix.png
single_57mm_S,Single column 57 mm (S),calibration_plot,57.0,PASS,20,0,0,False,0.0,6.5,tick,7.07,52.4,50.1,-8.1,8,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/calibration_plot.png
single_57mm_S,Single column 57 mm (S),dose_response_curve,57.0,FAIL,21,2,0,False,0.042,6.5,tick,8.09,45.8,40.6,-19.6,9,64,warn,,2 overlapping text pair(s); exported width 45.8 mm deviates -20% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/dose_response_curve.png
single_57mm_S,Single column 57 mm (S),upset_plot,57.0,FAIL,36,0,0,False,0.0,6.5,tick,2.86,129.7,132.0,127.5,8,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,smallest text 2.86 pt at 57.0 mm (minimum 5.0 pt; role tick); exported width 129.7 mm deviates +128% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/upset_plot.png
